SBR_ENTRYPOINT;https://www.sbrnexus.nl/ft20/frc/20251210/entrypoints/frc-rpt-nt-sbr-jaarrekening-natuurlijk-persoon-2025.xsd
SBR_CONNECT;SBR_LABEL;SBR_CONCEPT;SBR_AXIS[jenv-bw2-dim:BasisOfPreparationAxis];SBR_AXIS[jenv-bw2-dim:FinancialStatementsTypeAxis];SBR_AXIS[jenv-bw2-dim:ClassesOfPropertyPlantEquipmentAxis]
1-1-2020;Startdatum van de voorgaande periode waarop de jaarrekening betrekking heeft;jenv-bw2-i_FinancialReportingPeriodPreviousStartDate
1-1-2021;Startdatum van de periode waarop de jaarrekening betrekking heeft;jenv-bw2-i_FinancialReportingPeriodCurrentStartDate
31-12-2020;Einddatum van de voorgaande periode waarop de jaarrekening betrekking heeft;jenv-bw2-i_FinancialReportingPeriodPreviousEndDate
31-12-2021;Einddatum van de periode waarop de jaarrekening betrekking heeft;jenv-bw2-i_FinancialReportingPeriodCurrentEndDate
=GROUP(BEffAanAbe*+BEffOblObb*+BEffOveOeb*+BEffOptOpb*+BEffOpvOpb*);Beursgenoteerde effecten;rj-i_SecuritiesListed;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BEffAanAnb*+BEffOblOnb*+BEffOveOen*+BEffOptOpn*+BEffOpvOpn*+BEffDerDer*);Niet-beursgenoteerde effecten;rj-i_SecuritiesNonListed;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BEiv*+BEga*+BVrz*+BLas*+BSch*);Passiva;jenv-bw2-i_EquityAndLiabilities;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BFvaDig*+BFvaDio*+BFvaAnd*);Andere deelnemingen;jenv-bw2-i_InvestmentsInParticipatingInterestsOther;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BFvaOvr*-BFvaOvrHva*-BFvaOvrHvc*);Langlopende overige vorderingen;jenv-bw2-i_ReceivablesOtherNoncurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BFvaSub*+BFvaLen*+BFvaIlg*);Overige financiële vaste activa;rj-i_FinancialAssetsOther;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BFvaVog*+BFvaVov*+BFvaVop*);Langlopende vorderingen op andere rechtspersonen en vennootschappen die een deelneming hebben in de rechtspersoon of waarin de rechtspersoon een deelneming heeft;jenv-bw2-i_ReceivablesShareholdersParticipatingInterestsNoncurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BIva*+BMva*+BVas*+BFva*);Vaste activa;jenv-bw2-i_AssetsNoncurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BIva*+BMva*+BVas*+BFva*+BVrd*+BPro*+BVor*+Beff*+BLim*);Activa;jenv-bw2-i_Assets;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BIvaOiv*+BIvaBou*);Overige immateriële vaste activa;rj-i_IntangibleAssetsOther;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BLasOls+BLasPar*+BLasSoh*+BLasVhz*);Langlopende overige schulden;jenv-bw2-i_PayablesOtherNoncurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BLasSag*+BLasSap*);Langlopende schulden aan deelnemingen waarin de rechtspersoon invloed van betekenis kan uitoefenen;rj-i_LiabilitiesNoncurrentToParticipatingInterestsExerciseSignificantInfluence;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BMva*-BMva??????Beg);Mutatie van materiële vaste activa gedurende de periode;jenv-bw2-i_PropertyPlantEquipmentMovement;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:PropertyPlantEquipmentMember
=GROUP(BMva??????Des);Som van de boekwaarden der materiële vaste activa waarover de rechtspersoon aan het einde van het boekjaar niet meer beschikt;jenv-bw2-i_PropertyPlantEquipmentDisposals;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:PropertyPlantEquipmentMember
=GROUP(BMva??????Ina+BMvaBeg???Lie);Som van de waarden waartegen de in het boekjaar verkregen materiële vaste activa zijn te boek gesteld;jenv-bw2-i_PropertyPlantEquipmentAdditions;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:PropertyPlantEquipmentMember
=GROUP(BMva??????Ove+BMva??????Hcv);Overboekingen van materiële vaste activa;jenv-bw2-i_PropertyPlantEquipmentTransfers;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:PropertyPlantEquipmentMember
=GROUP(BMva???Cae*+BMva???Cuh*);Som der afschrijvingen en waardeverminderingen van materiële vaste activa;jenv-bw2-i_PropertyPlantEquipmentAccumulatedDepreciationImpairments;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:PropertyPlantEquipmentMember
=GROUP(BMva???CaeAfs+BMva???CaeHca+BMva???CaeOvm);Afschrijvingen van materiële vaste activa;jenv-bw2-i_PropertyPlantEquipmentDepreciation;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:PropertyPlantEquipmentMember
=GROUP(BMva???CaeDca);Afschrijving op desinvesteringen van materiële vaste activa;jenv-bw2-i_PropertyPlantEquipmentDisposalsDepreciation;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:PropertyPlantEquipmentMember
=GROUP(BMvaMei*-BMvaMei???Beg);Mutatie van materiële vaste activa gedurende de periode;jenv-bw2-i_PropertyPlantEquipmentMovement;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:MachineryMember
=GROUP(BMvaMei???Ove+BMvaMei???Hcv);Overboekingen van materiële vaste activa;jenv-bw2-i_PropertyPlantEquipmentTransfers;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:MachineryMember
=GROUP(BMvaMeiCae*+BMvaMeiCuh*);Som der afschrijvingen en waardeverminderingen van materiële vaste activa;jenv-bw2-i_PropertyPlantEquipmentAccumulatedDepreciationImpairments;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:MachineryMember
=GROUP(BMvaMeiCaeAfs+BMvaMeiCaeHca+BMvaMeiCaeOvm);Afschrijvingen van materiële vaste activa;jenv-bw2-i_PropertyPlantEquipmentDepreciation;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:MachineryMember
=GROUP(BMvaNad*-BMvaNad???Beg);Mutatie van materiële vaste activa gedurende de periode;jenv-bw2-i_PropertyPlantEquipmentMovement;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:PropertyPlantEquipmentNotUsedInOperationsMember
=GROUP(BMvaNadCae*+BMvaNadCuh*);Som der afschrijvingen en waardeverminderingen van materiële vaste activa;jenv-bw2-i_PropertyPlantEquipmentAccumulatedDepreciationImpairments;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:PropertyPlantEquipmentNotUsedInOperationsMember
=GROUP(BMvaObe*+BMvaBei*+BMvaTev*+BMvaHuu*+BMvaVli*+BMvaSch*+BMvaMep*+BMvaGeb*+BMvaOrz*);Andere vaste bedrijfsmiddelen;jenv-bw2-i_TangibleAssetsOther;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BMvaObe*+BMvaBei*+BMvaTev*+BMvaHuu*+BMvaVli*+BMvaSch*+BMvaMep*+BMvaGeb*+BMvaOrz*);Materiële vaste activa;jenv-bw2-i_PropertyPlantEquipment;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:TangibleAssetsOtherMember
=GROUP(BMvaObe*-BMvaObe???Beg+BMvaBei*-BMvaBei???Beg+BMvaTev*-BMvaTev???Beg+BMvaHuu*-BMvaHuu???Beg+BMvaVli*-BMvaVli???Beg+BMvaSch*-BMvaSch???Beg+BMvaMep*-BMvaMep???Beg+BMvaGeb*-BMvaGeb???Beg+BMvaOrz*-BMvaOrz???Beg);Mutatie van materiële vaste activa gedurende de periode;jenv-bw2-i_PropertyPlantEquipmentMovement;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:TangibleAssetsOtherMember
=GROUP(BMvaObe???Ado+BMvaBei???Ado+BMvaTev???Ado+BMvaHuu???Ado+BMvaVli???Ado+BMvaSch???Ado+BMvaMep???Ado+BMvaGeb???Ado+BMvaOrz???Ado);Verwervingen van materiële vaste activa via fusies en overnames;rj-i_PropertyPlantEquipmentAdditionsThroughAcquisitions;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:TangibleAssetsOtherMember
=GROUP(BMvaObe???Dda+BMvaBei???Dda+BMvaTev???Dda+BMvaHuu???Dda+BMvaVli???Dda+BMvaSch???Dda+BMvaMep???Dda+BMvaGeb???Dda+BMvaOrz???Dda);Buitengebruikstellingen en afstotingen van materiële vaste activa;rj-i_PropertyPlantEquipmentDivestitures;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:TangibleAssetsOtherMember
=GROUP(BMvaObe???Des+BMvaBei???Des+BMvaTev???Des+BMvaHuu???Des+BMvaVli???Des+BMvaSch???Des+BMvaMep???Des+BMvaGeb???Des+BMvaOrz???Des);Som van de boekwaarden der materiële vaste activa waarover de rechtspersoon aan het einde van het boekjaar niet meer beschikt;jenv-bw2-i_PropertyPlantEquipmentDisposals;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:TangibleAssetsOtherMember
=GROUP(BMvaObe???Ina+BMvaBei???Ina+BMvaTev???Ina+BMvaHuu???Ina+BMvaVli???Ina+BMvaSch???Ina+BMvaMep???Ina+BMvaGeb???Ina+BMvaOrz???Ina);Som van de waarden waartegen de in het boekjaar verkregen materiële vaste activa zijn te boek gesteld;jenv-bw2-i_PropertyPlantEquipmentAdditions;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:TangibleAssetsOtherMember
=GROUP(BMvaObe???Omv+BMvaBei???Omv+BMvaTev???Omv+BMvaHuu???Omv+BMvaVli???Omv+BMvaSch???Omv+BMvaMep???Omv+BMvaGeb???Omv+BMvaOrz???Omv);Omrekeningsverschillen van materiële vaste activa;rj-i_PropertyPlantEquipmentExchangeDifferences;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:TangibleAssetsOtherMember
=GROUP(BMvaObe???Ove+BMvaBei???Ove+BMvaTev???Ove+BMvaHuu???Ove+BMvaVli???Ove+BMvaSch???Ove+BMvaMep???Ove+BMvaGeb???Ove+BMvaOrz???Ove+BMvaOrz???Hcv);Overboekingen van materiële vaste activa;jenv-bw2-i_PropertyPlantEquipmentTransfers;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:TangibleAssetsOtherMember
=GROUP(BMvaObe???Ovm+BMvaBei???Ovm+BMvaTev???Ovm+BMvaHuu???Ovm+BMvaVli???Ovm+BMvaSch???Ovm+BMvaMep???Ovm+BMvaGeb???Ovm+BMvaOrz???Ovm);Overige mutaties van materiële vaste activa;jenv-bw2-i_PropertyPlantEquipmentMovementsOther;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:TangibleAssetsOtherMember
=GROUP(BMvaObeAkp*+BMvaBeiAkp*+BMvaTevAkp*+BMvaHuuAkp*+BMvaVliAkp*+BMvaSchAkp*+BMvaMepAkp*+BMvaGebAkp*+BMvaOrzAkp*);Actuele kostprijs van materiële vaste activa;rj-i_PropertyPlantEquipmentActualCostPrice;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:TangibleAssetsOtherMember
=GROUP(BMvaObeCae*+BMvaBeiCae*+BMvaTevCae*+BMvaHuuCae*+BMvaVliCae*+BMvaSchCae*+BMvaMepCae*+BMvaGebCae*)+GROUP(BMvaObeCuh*+BMvaBeiCuh*+BMvaTevCuh*+BMvaHuuCuh*+BMvaVliCuh*+BMvaSchCuh*+BMvaMepCuh*+BMvaGebCuh*+BMvaOrzCuh*);Som der afschrijvingen en waardeverminderingen van materiële vaste activa;jenv-bw2-i_PropertyPlantEquipmentAccumulatedDepreciationImpairments;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:TangibleAssetsOtherMember
=GROUP(BMvaObeCaeAfs+BMvaObeCaeOvm+BMvaBeiCaeAfs+BMvaBeiCaeOvm+BMvaTevCaeAfs+BMvaTevCaeOvm+BMvaHuuCaeAfs+BMvaHuuCaeOvm+BMvaVliCaeAfs+BMvaSchCaeAfs+BMvaMepCaeAfs+BMvaGebCaeAfs+BMvaOrzCaeAfs+BMvaOrzCaeOvm);Afschrijvingen van materiële vaste activa;jenv-bw2-i_PropertyPlantEquipmentDepreciation;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:TangibleAssetsOtherMember
=GROUP(BMvaObeCaeDca+BMvaBeiCaeDca+BMvaTevCaeDca+BMvaHuuCaeDca+BMvaVliCaeDca+BMvaSchCaeDca+BMvaMepCaeDca+BMvaGebCaeDca+BMvaOrzCaeDca);Afschrijving op desinvesteringen van materiële vaste activa;jenv-bw2-i_PropertyPlantEquipmentDisposalsDepreciation;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:TangibleAssetsOtherMember
=GROUP(BMvaObeCaeTvw+BMvaBeiCaeTvw+BMvaTevCaeTvw+BMvaHuuCaeTvw+BMvaVliCaeTvw+BMvaSchCaeTvw+BMvaMepCaeTvw+BMvaGebCaeTvw+BMvaOrzCaeTvw);Terugneming van waardeverminderingen van materiële vaste activa;jenv-bw2-i_PropertyPlantEquipmentImpairmentReversal;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;jenv-bw2-dm:TangibleAssetsOtherMember
