SBR_ENTRYPOINT;http://www.nltaxonomie.nl/nt20/kvk/20251210/entrypoints/kvk-rpt-jaarverantwoording-2025-nlgaap-klein.xsd
SBR_CONNECT;SBR_LABEL;SBR_CONCEPT;SBR_AXIS[jenv-bw2-dim:BasisOfPreparationAxis];SBR_AXIS[jenv-bw2-dim:FinancialStatementsTypeAxis];SBR_AXIS[rj-dim:ClassesOfInvestmentPropertiesAxis];SBR_AXIS[jenv-bw2-dim:ClassesOfIntangibleAssetsAxis];SBR_AXIS[jenv-bw2-dim:ClassesOfEquityAxis];SBR_AXIS[rj-dim:ClassesOfRevaluationReserveAxis]
1-1-2021;Startdatum van de voorgaande periode waarop de jaarrekening betrekking heeft;jenv-bw2-i_FinancialReportingPeriodPreviousStartDate
1-1-2022;Startdatum van de periode waarop de jaarrekening betrekking heeft;jenv-bw2-i_FinancialReportingPeriodCurrentStartDate
31-12-2021;Einddatum van de voorgaande periode waarop de jaarrekening betrekking heeft;jenv-bw2-i_FinancialReportingPeriodPreviousEndDate
31-12-2022;Einddatum van de periode waarop de jaarrekening betrekking heeft;jenv-bw2-i_FinancialReportingPeriodCurrentEndDate
=GROUP(BEffAanAbe*+BEffOblObb*+BEffOveOeb*+BEffOptOpb*+BEffOpvOpb*);Beursgenoteerde effecten;rj-i_SecuritiesListed;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BEffAanAbe*+BEffOblObb*+BEffOveOeb*+BEffOptOpb*+BEffOpvOpb*);Beursgenoteerde effecten;rj-i_SecuritiesListed;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BEffAanAnb*+BEffOblOnb*+BEffOveOen*+BEffOptOpn*+BEffOpvOpn*+BEffDerDer*);Niet-beursgenoteerde effecten;rj-i_SecuritiesNonListed;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BEffAanAnb*+BEffOblOnb*+BEffOveOen*+BEffOptOpn*+BEffOpvOpn*+BEffDerDer*);Niet-beursgenoteerde effecten;rj-i_SecuritiesNonListed;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BEiv*+BEga*);Groepsvermogen;jenv-bw2-i_EquityGroup;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BEiv*+BEga*+BVrz*+BLas*+BSch*);Passiva;jenv-bw2-i_EquityAndLiabilities;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BEiv*+BEga*+BVrz*+BLas*+BSch*);Passiva;jenv-bw2-i_EquityAndLiabilities;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BEiv*+BEga*-BEivAvd*);Eigen vermogen;jenv-bw2-i_Equity;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BEiv*-BEiv??????Beg)-GROUP(BEivHerHewOhe+BEivHerHewSte+BEivHerHewBvs+BEivWer???Rsw+BEivOvr???Slw+BEivOre???Rms);Mutatie in het eigen vermogen gedurende de periode;jenv-bw2-i_EquityMovement;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;;;jenv-bw2-dm:EquityMember
=GROUP(BEiv??????Avh+BEivOre???All);Mutatie in het eigen vermogen als gevolg van bestemming van het nettoresultaat;rj-cp-i_EquityResultAllocation;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;;;jenv-bw2-dm:EquityMember
=GROUP(BEiv??????Beg+BEivHerHewOhe+BEivHerHewSte+BEivHerHewBvs+BEiv??????Rsw+BEiv??????Slw+BEivOre???Rms+BEiv??????Rfh+BEivOre???Rmf);Aangepaste eigen vermogen na herrekening;rj-i_AdjustedEquityAfterRecalculation;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;;;jenv-bw2-dm:EquityMember
=GROUP(BEiv??????Beg+BEivHerHewOhe+BEivHerHewSte+BEivHerHewBvs+BEiv??????Rsw+BEiv??????Slw+BEivOre???Rms+BEiv??????Rfh+BEivOre???Rmf);Aangepaste eigen vermogen na herrekening;rj-i_AdjustedEquityAfterRecalculation;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;;;jenv-bw2-dm:ResultForTheYearMember
=GROUP(BEiv??????Div+BEiv??????Idi);Mutatie in het eigen vermogen als gevolg van dividenduitkeringen;rj-cp-i_EquityDividendDistribution;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;;;jenv-bw2-dm:EquityMember
=GROUP(BEiv??????Ove+BEivFir???Atg+BEivFir???Aaw+BEivFir???Dot+BEivFir???Ktl);Mutatie in het eigen vermogen als gevolg van overboekingen;rj-cp-i_EquityTransfers;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;;;jenv-bw2-dm:EquityMember
=GROUP(BEiv??????Ovm+BEiv??????Dot+BEiv??????Ont);Mutatie in het eigen vermogen als gevolg van overige mutaties;rj-cp-i_EquityMovementOther;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;;;jenv-bw2-dm:EquityMember
=GROUP(BEiv??????Raf+BEivOre???Rma);Rechtstreekse mutatie in het eigen vermogen als gevolg van afstotingen;rj-cp-i_EquityDirectlyBusinessDivestitures;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;;;jenv-bw2-dm:EquityMember
=GROUP(BEiv??????Rbw+BEivOre???Rmw);Rechtstreekse mutatie in het eigen vermogen als gevolg van bijzondere waardeverminderingen;rj-cp-i_EquityDirectlyImpairment;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;;;jenv-bw2-dm:EquityMember
=GROUP(BEiv??????Rfh+BEivOre???Rmf);Rechtstreekse mutatie in het eigen vermogen als gevolg van foutherstel;rj-cp-i_EquityDirectlyMaterialErrors;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember;;;jenv-bw2-dm:EquityMember
