SBR_ENTRYPOINT;http://www.nltaxonomie.nl/nt20/bzk/20260121/entrypoints/bzk-rpt-de-verantwoordingsinformatie-2025-toegelaten-instellingen-volkshuisvesting-hybride-scheiding.xsd
SBR_CONNECT;SBR_LABEL;SBR_CONCEPT;SBR_AXIS[jenv-bw2-dim:BasisOfPreparationAxis];SBR_AXIS[jenv-bw2-dim:FinancialStatementsTypeAxis];SBR_AXIS[bzk-ww-dim:ClassesOfSpecificationOfTheRentalIncomeAxis]
=GROUP(BFvaOvr*+BFvaSub*+BFvaIlg*);Langlopende overige vorderingen;jenv-bw2-i_ReceivablesOtherNoncurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:NonDAEBActivitiesMember
=GROUP(BFvaVog*+BFvaVop*);Langlopende vorderingen op andere rechtspersonen en vennootschappen die een deelneming hebben in de rechtspersoon of waarin de rechtspersoon een deelneming heeft;jenv-bw2-i_ReceivablesShareholdersParticipatingInterestsNoncurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:DAEBActivitiesMember
=GROUP(BFvaVog*+BFvaVop*);Langlopende vorderingen op andere rechtspersonen en vennootschappen die een deelneming hebben in de rechtspersoon of waarin de rechtspersoon een deelneming heeft;jenv-bw2-i_ReceivablesShareholdersParticipatingInterestsNoncurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BFvaVog*+BFvaVop*);Langlopende vorderingen op andere rechtspersonen en vennootschappen die een deelneming hebben in de rechtspersoon of waarin de rechtspersoon een deelneming heeft;jenv-bw2-i_ReceivablesShareholdersParticipatingInterestsNoncurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:CompoundNonDAEBActivitiesMember
=GROUP(BFvaVog*+BFvaVop*);Langlopende vorderingen op andere rechtspersonen en vennootschappen die een deelneming hebben in de rechtspersoon of waarin de rechtspersoon een deelneming heeft;jenv-bw2-i_ReceivablesShareholdersParticipatingInterestsNoncurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:NonDAEBActivitiesMember
=GROUP(BIva*+BMva*+BVas*+BFva*);Vaste activa;jenv-bw2-i_AssetsNoncurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:DAEBActivitiesMember
=GROUP(BIva*+BMva*+BVas*+BFva*);Vaste activa;jenv-bw2-i_AssetsNoncurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BIva*+BMva*+BVas*+BFva*);Vaste activa;jenv-bw2-i_AssetsNoncurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BIva*+BMva*+BVas*+BFva*);Vaste activa;jenv-bw2-i_AssetsNoncurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:CompoundNonDAEBActivitiesMember
=GROUP(BIva*+BMva*+BVas*+BFva*);Vaste activa;jenv-bw2-i_AssetsNoncurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:NonDAEBActivitiesMember
=GROUP(BIva*+BMva*+BVas*+BFva*+BVrd*+BPro*+BVor*+Beff*+BLim*);Activa;jenv-bw2-i_Assets;jenv-bw2-dm:CommercialMember;bzk-ww-dm:DAEBActivitiesMember
=GROUP(BIva*+BMva*+BVas*+BFva*+BVrd*+BPro*+BVor*+Beff*+BLim*);Activa;jenv-bw2-i_Assets;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BIva*+BMva*+BVas*+BFva*+BVrd*+BPro*+BVor*+Beff*+BLim*);Activa;jenv-bw2-i_Assets;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BIva*+BMva*+BVas*+BFva*+BVrd*+BPro*+BVor*+Beff*+BLim*);Activa;jenv-bw2-i_Assets;jenv-bw2-dm:CommercialMember;bzk-ww-dm:CompoundNonDAEBActivitiesMember
=GROUP(BIva*+BMva*+BVas*+BFva*+BVrd*+BPro*+BVor*+Beff*+BLim*);Activa;jenv-bw2-i_Assets;jenv-bw2-dm:CommercialMember;bzk-ww-dm:NonDAEBActivitiesMember
=GROUP(BLasAcl*+BLasCol*+BLasAoe*+BLasFlv*+BLasVob*+BLasSal*+BLasTbw*+BLasNeg*+BLasOdv*+BLasPar*+BLasOls*+BLasOvp*);Langlopende overige schulden;jenv-bw2-i_PayablesOtherNoncurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:DAEBActivitiesMember
=GROUP(BLasAcl*+BLasCol*+BLasAoe*+BLasFlv*+BLasVob*+BLasSal*+BLasTbw*+BLasNeg*+BLasOdv*+BLasPar*+BLasOls*+BLasOvp*);Langlopende overige schulden;jenv-bw2-i_PayablesOtherNoncurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BLasAcl*+BLasCol*+BLasAoe*+BLasFlv*+BLasVob*+BLasSal*+BLasTbw*+BLasNeg*+BLasOdv*+BLasPar*+BLasOls*+BLasOvp*);Langlopende overige schulden;jenv-bw2-i_PayablesOtherNoncurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BLasAcl*+BLasCol*+BLasAoe*+BLasFlv*+BLasVob*+BLasSal*+BLasTbw*+BLasNeg*+BLasOdv*+BLasPar*+BLasOls*+BLasOvp*);Langlopende overige schulden;jenv-bw2-i_PayablesOtherNoncurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:CompoundNonDAEBActivitiesMember
=GROUP(BLasAcl*+BLasCol*+BLasAoe*+BLasFlv*+BLasVob*+BLasSal*+BLasTbw*+BLasNeg*+BLasOdv*+BLasPar*+BLasOls*+BLasOvp*);Langlopende overige schulden;jenv-bw2-i_PayablesOtherNoncurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:NonDAEBActivitiesMember
=GROUP(BLasSag*+BLasSap*+BSchSdn*);Langlopende schulden aan rechtspersonen en vennootschappen die een deelneming hebben in de rechtspersoon of waarin de rechtspersoon een deelneming heeft;jenv-bw2-i_PayablesShareholdersParticipatingInterestsNoncurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:DAEBActivitiesMember
=GROUP(BLasSag*+BLasSap*+BSchSdn*);Langlopende schulden aan rechtspersonen en vennootschappen die een deelneming hebben in de rechtspersoon of waarin de rechtspersoon een deelneming heeft;jenv-bw2-i_PayablesShareholdersParticipatingInterestsNoncurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BLasSag*+BLasSap*+BSchSdn*);Langlopende schulden aan rechtspersonen en vennootschappen die een deelneming hebben in de rechtspersoon of waarin de rechtspersoon een deelneming heeft;jenv-bw2-i_PayablesShareholdersParticipatingInterestsNoncurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:CompoundNonDAEBActivitiesMember
=GROUP(BLasSag*+BLasSap*+BSchSdn*);Langlopende schulden aan rechtspersonen en vennootschappen die een deelneming hebben in de rechtspersoon of waarin de rechtspersoon een deelneming heeft;jenv-bw2-i_PayablesShareholdersParticipatingInterestsNoncurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:NonDAEBActivitiesMember
=GROUP(BLasSap*+BSchSdn*);Langlopende schulden aan rechtspersonen en vennootschappen die een deelneming hebben in de rechtspersoon of waarin de rechtspersoon een deelneming heeft;jenv-bw2-i_PayablesShareholdersParticipatingInterestsNoncurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BSchKol*+BSchVob*+BSchTbw*+BSchFlk*+BSchOpp*+BSchSal*+BSchOvs*+BSchSlc*);Kortlopende overige schulden;jenv-bw2-i_PayablesOtherCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:DAEBActivitiesMember
=GROUP(BSchKol*+BSchVob*+BSchTbw*+BSchFlk*+BSchOpp*+BSchSal*+BSchOvs*+BSchSlc*);Kortlopende overige schulden;jenv-bw2-i_PayablesOtherCurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BSchKol*+BSchVob*+BSchTbw*+BSchFlk*+BSchOpp*+BSchSal*+BSchOvs*+BSchSlc*);Kortlopende overige schulden;jenv-bw2-i_PayablesOtherCurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BSchKol*+BSchVob*+BSchTbw*+BSchFlk*+BSchOpp*+BSchSal*+BSchOvs*+BSchSlc*);Kortlopende overige schulden;jenv-bw2-i_PayablesOtherCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:CompoundNonDAEBActivitiesMember
=GROUP(BSchKol*+BSchVob*+BSchTbw*+BSchFlk*+BSchOpp*+BSchSal*+BSchOvs*+BSchSlc*);Kortlopende overige schulden;jenv-bw2-i_PayablesOtherCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:NonDAEBActivitiesMember
=GROUP(BSchOpa*+BSchTus*);Kortlopende overlopende passiva;jenv-bw2-i_AccrualsAndDeferredIncomeCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:DAEBActivitiesMember
=GROUP(BSchOpa*+BSchTus*);Kortlopende overlopende passiva;jenv-bw2-i_AccrualsAndDeferredIncomeCurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BSchOpa*+BSchTus*);Kortlopende overlopende passiva;jenv-bw2-i_AccrualsAndDeferredIncomeCurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:SeparateMember
=GROUP(BSchOpa*+BSchTus*);Kortlopende overlopende passiva;jenv-bw2-i_AccrualsAndDeferredIncomeCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:CompoundNonDAEBActivitiesMember
=GROUP(BSchOpa*+BSchTus*);Kortlopende overlopende passiva;jenv-bw2-i_AccrualsAndDeferredIncomeCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:NonDAEBActivitiesMember
=GROUP(BSchSag*+BSchSap*);Kortlopende schulden aan rechtspersonen en vennootschappen die een deelneming hebben in de rechtspersoon of waarin de rechtspersoon een deelneming heeft;jenv-bw2-i_PayablesShareholdersParticipatingInterestsCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:DAEBActivitiesMember
=GROUP(BSchSag*+BSchSap*);Kortlopende schulden aan rechtspersonen en vennootschappen die een deelneming hebben in de rechtspersoon of waarin de rechtspersoon een deelneming heeft;jenv-bw2-i_PayablesShareholdersParticipatingInterestsCurrent;jenv-bw2-dm:CommercialMember;jenv-bw2-dm:ConsolidatedMember
=GROUP(BSchSag*+BSchSap*);Kortlopende schulden aan rechtspersonen en vennootschappen die een deelneming hebben in de rechtspersoon of waarin de rechtspersoon een deelneming heeft;jenv-bw2-i_PayablesShareholdersParticipatingInterestsCurrent;jenv-bw2-dm:CommercialMember;bzk-ww-dm:CompoundNonDAEBActivitiesMember
